Image	Object ID	Object type	Name	Classification	Parent	ROI	Atlas_X	Atlas_Y	Atlas_Z
animalid0_030.ome.tiff	5360908c-3e55-4079-9256-946e80a521b9	Detection		Cells: marker-	NOD	Polygon	11.6526	3.9178	5.1234
animalid0_030.ome.tiff	6e75f56b-ed8b-44b2-8536-3c7c228d2e94	Detection		Cells: marker-	NOD	Polygon	11.6854	3.8281	5.3385
animalid0_030.ome.tiff	b588b518-9f70-48ef-85d8-fdc88cff7529	Detection		Cells: marker-	NOD	Polygon	11.6519	3.9191	5.1944
animalid0_030.ome.tiff	b3b422aa-282c-470a-b9d3-b0bd16d41589	Detection		Cells: marker-	NOD	Polygon	11.6728	3.86	5.5166
animalid0_030.ome.tiff	a2f0d9df-aca6-40b5-bb6e-fd943e791769	Detection		Cells: marker-	NOD	Polygon	11.7061	3.7712	5.5122
animalid0_030.ome.tiff	b8a11060-b6c5-4d11-96e4-2a6a1728b4d7	Detection		Cells: marker-	NOD	Polygon	11.6393	3.9542	5.0323
animalid0_030.ome.tiff	fcbca972-48ee-401d-89fd-687b1cd86e3d	Detection		Cells: marker-	NOD	Polygon	11.5998	4.0607	4.9467
animalid0_030.ome.tiff	b5a617f7-9ff3-41f0-a671-ebc421f387ce	Detection		Cells: marker-	NOD	Polygon	11.6327	3.9723	4.9981
animalid0_030.ome.tiff	97b42086-c0cf-4507-ad85-aa9e05d679fa	Detection		Cells: marker-	NOD	Polygon	11.6889	3.8182	5.3982
animalid0_030.ome.tiff	7236c63f-05f8-43b5-bb81-c913141f98dc	Detection		Cells: marker-	NOD	Polygon	11.659	3.8989	5.3103
animalid0_030.ome.tiff	3a94d21c-0db3-4c76-925f-8e2f92d163ff	Detection		Cells: marker-	NOD	Polygon	11.6641	3.8846	5.3883
animalid0_030.ome.tiff	148554d0-76d6-4f0c-8b62-4232d858c077	Detection		Cells: marker-	NOD	Polygon	11.6637	3.8872	5.2217
animalid0_030.ome.tiff	46c9866f-4f24-4498-a553-a26a7a3742af	Detection		Cells: marker-	NOD	Polygon	11.6775	3.8499	5.2664
animalid0_030.ome.tiff	0e4b5d11-e780-4f4a-b280-6600292bd2a5	Detection		Cells: marker-	NOD	Polygon	11.6847	3.8272	5.6322
animalid0_030.ome.tiff	a673be8e-487f-4e75-88a3-9ee74266d178	Detection		Cells: marker-	NOD	Polygon	11.6375	3.9586	5.0809
animalid0_030.ome.tiff	d79a3f61-f6d0-4a70-a8cb-8b5fd2589ef8	Detection		Cells: marker-	NOD	Polygon	11.6145	4.0215	4.9304
animalid0_030.ome.tiff	e10967fc-3760-4b74-ad73-540a6f951eea	Detection		Cells: marker-	NOD	Polygon	11.6722	3.8637	5.3012
animalid0_030.ome.tiff	0fd1cd74-aa2c-47d9-95f0-38c308486149	Detection		Cells: marker-	NOD	Polygon	11.6186	4.0106	4.905
animalid0_030.ome.tiff	24938d31-38ab-48ee-9a48-2dc611204224	Detection		Cells: marker-	NOD	Polygon	11.6373	3.9582	5.1903
animalid0_030.ome.tiff	dad7da54-c175-46c5-b051-d98f2c76e8da	Detection		Cells: marker-	NOD	Polygon	11.6192	4.0054	5.305
animalid0_030.ome.tiff	b4324881-15ed-4def-ac7f-7ec5279366c5	Detection		Cells: marker-	NOD	Polygon	11.6635	3.8868	5.3168
animalid0_030.ome.tiff	86b1a29f-20e2-472d-a6cc-e63ab639732f	Detection		Cells: marker-	NOD	Polygon	11.6319	3.9728	5.1666
animalid0_030.ome.tiff	52d5ee55-a029-445a-be8f-ff8242d1abeb	Detection		Cells: marker-	NOD	Polygon	11.6178	4.0131	4.888
animalid0_030.ome.tiff	c1b087d7-735a-47b0-ae55-a141d3713149	Detection		Cells: marker-	NOD	Polygon	11.6295	3.9797	5.115
animalid0_030.ome.tiff	252bbc1f-1bf7-409f-9b00-1e5345d8cb1e	Detection		Cells: marker-	NOD	Polygon	11.6187	4.01	4.9621
animalid0_030.ome.tiff	031e5997-5491-4e62-a470-e82cb77f9a18	Detection		Cells: marker-	NOD	Polygon	11.6823	3.8372	5.2478
animalid0_030.ome.tiff	937e2d22-26e9-4985-bea0-c596b86d3c7f	Detection		Cells: marker-	NOD	Polygon	11.6679	3.8753	5.3049
animalid0_030.ome.tiff	6558b0b7-a075-43dc-84fd-d8b8ce8cc68e	Detection		Cells: marker-	NOD	Polygon	11.6306	3.978	4.9792
animalid0_030.ome.tiff	4cb5c00a-66f9-43e6-b84b-ee3f84633e20	Detection		Cells: marker-	NOD	Polygon	11.7175	3.7391	5.6626
animalid0_030.ome.tiff	f16649ea-44f6-448f-92f7-c3f244927a39	Detection		Cells: marker-	NOD	Polygon	11.651	3.9208	5.2698
animalid0_030.ome.tiff	bf5af6f2-507d-4fb6-a1f1-92a54a220c52	Detection		Cells: marker-	NOD	Polygon	11.6492	3.9272	5.0951
animalid0_030.ome.tiff	1e06c5ce-7bfa-4da5-839a-dfa1047144de	Detection		Cells: marker-	NOD	Polygon	11.6111	4.0306	4.9324
animalid0_030.ome.tiff	65912ff8-ba0c-45b5-a8d2-7a625f04206d	Detection		Cells: marker-	NOD	Polygon	11.6438	3.9395	5.3132
animalid0_030.ome.tiff	6d5d9212-27e1-4b11-ba53-4e15adc2c576	Detection		Cells: marker-	NOD	Polygon	11.6377	3.9582	5.0682
animalid0_030.ome.tiff	942ec448-97bd-4537-be54-15a576178a26	Detection		Cells: marker-	NOD	Polygon	11.6235	3.9969	4.9902
animalid0_030.ome.tiff	506e3f06-538a-4f4b-97be-cc70bc8a8e9d	Detection		Cells: marker-	NOD	Polygon	11.6337	3.9677	5.1874
animalid0_030.ome.tiff	51187ae4-9dfb-47a9-9256-53c64886638c	Detection		Cells: marker-	NOD	Polygon	11.6554	3.9087	5.2842
animalid0_030.ome.tiff	57934223-1e13-4b6c-80c0-68bbdbfc8eb5	Detection		Cells: marker-	NOD	Polygon	11.6776	3.8486	5.3685
animalid0_030.ome.tiff	ca81457d-9bcd-4183-ab39-28d0a3645230	Detection		Cells: marker-	NOD	Polygon	11.7086	3.764	5.5625
animalid0_030.ome.tiff	00dde9eb-72e6-4d34-a7d0-706b19103594	Detection		Cells: marker-	NOD	Polygon	11.6368	3.9594	5.1804
animalid0_030.ome.tiff	4da0c660-00ec-4ef6-b6ec-7370f667cc73	Detection		Cells: marker-	NOD	Polygon	11.6343	3.968	4.9843
animalid0_030.ome.tiff	23835a27-1f69-4147-bf3e-626800a086b6	Detection		Cells: marker-	NOD	Polygon	11.6681	3.8746	5.3263
animalid0_030.ome.tiff	bb602328-61ae-4887-aba7-151529fd7a9f	Detection		Cells: marker-	NOD	Polygon	11.6405	3.9507	5.0731
animalid0_030.ome.tiff	546db322-aeaa-4324-9ce2-ce6b48992140	Detection		Cells: marker-	NOD	Polygon	11.6706	3.8672	5.3933
animalid0_030.ome.tiff	3f659a66-7da1-4b14-aea2-0a6f9b937642	Detection		Cells: marker-	NOD	Polygon	11.6645	3.8829	5.4484
animalid0_030.ome.tiff	9bc44b93-0b7a-4af8-8548-ee5c1153ff5e	Detection		Cells: marker-	NOD	Polygon	11.6085	4.0377	4.9101
animalid0_030.ome.tiff	1a943272-7d99-4d46-85d8-a6423a66ad25	Detection		Cells: marker-	NOD	Polygon	11.6611	3.8924	5.4219
animalid0_030.ome.tiff	ae0cc29f-0c49-4e43-a356-b5590cd31e42	Detection		Cells: marker-	NOD	Polygon	11.694	3.8039	5.4669
